NDC_CODE,MAPPED_NDC_CODE,MODE,PRIORITY,VOLUME,CLIENT,BAG_TYPE,BAG_IDENTIFIER,PTL_ID,ptl_cutoff_time
Modinagar_Muradnagar_D (Uttar Pradesh),Modinagar_Muradnagar1_D (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Gurgaon_N,101,0445;1045;1745;2345
Modinagar_Muradnagar1_D (Uttar Pradesh),Modinagar_Muradnagar1_D (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Gurgaon_N,101,0445;1045;1745;2345
Ambikapur_Bouripara_I (Chhattisgarh),Ambikapur_Bouripara_I (Chhattisgarh),E,ANY,ANY,ANY,Express,Ambikapur_W,102,0445;1045;1600;2115
Ambikapur_Lakhanpur_DPP (Chhattisgarh),Ambikapur_Bouripara_I (Chhattisgarh),E,ANY,ANY,ANY,Express,Ambikapur_W,102,0445;1045;1600;2115
Ambikapur_SaiMandirRD_D (Chhattisgarh),Ambikapur_Bouripara_I (Chhattisgarh),E,ANY,ANY,ANY,Express,Ambikapur_W,102,0445;1045;1600;2115
Baikunthpur_Mahlpra_DPP (Chhattisgarh),Ambikapur_Bouripara_I (Chhattisgarh),E,ANY,ANY,ANY,Express,Ambikapur_W,102,0445;1045;1600;2115
Bargidih_AashirwadBhvn_DPP (Chhattisgarh),Ambikapur_Bouripara_I (Chhattisgarh),E,ANY,ANY,ANY,Express,Ambikapur_W,102,0445;1045;1600;2115
Bargidih_Bagicha1_D (Chhattisgarh),Ambikapur_Bouripara_I (Chhattisgarh),E,ANY,ANY,ANY,Express,Ambikapur_W,102,0445;1045;1600;2115
Bhatgaon_Bazarpara_D (Chhattisgarh),Ambikapur_Bouripara_I (Chhattisgarh),E,ANY,ANY,ANY,Express,Ambikapur_W,102,0445;1045;1600;2115
Kusmi_Kanjiya_D (Chhattisgarh),Ambikapur_Bouripara_I (Chhattisgarh),E,ANY,ANY,ANY,Express,Ambikapur_W,102,0445;1045;1600;2115
Mahuadanr_Dipatoli_D (Jharkhand),Ambikapur_Bouripara_I (Chhattisgarh),E,ANY,ANY,ANY,Express,Ambikapur_W,102,0445;1045;1600;2115
Manendragarh_Chirimiri_D (Chhattisgarh),Ambikapur_Bouripara_I (Chhattisgarh),E,ANY,ANY,ANY,Express,Ambikapur_W,102,0445;1045;1600;2115
Manendragarh_JKDRoad_D (Chhattisgarh),Ambikapur_Bouripara_I (Chhattisgarh),E,ANY,ANY,ANY,Express,Ambikapur_W,102,0445;1045;1600;2115
Pathalgaon_Kargilchowk_D (Chhattisgarh),Ambikapur_Bouripara_I (Chhattisgarh),E,ANY,ANY,ANY,Express,Ambikapur_W,102,0445;1045;1600;2115
PatnaCH_Pipardand_D (Chhattisgarh),Ambikapur_Bouripara_I (Chhattisgarh),E,ANY,ANY,ANY,Express,Ambikapur_W,102,0445;1045;1600;2115
Premnagar_Sadakpara1_D (Chhattisgarh),Ambikapur_Bouripara_I (Chhattisgarh),E,ANY,ANY,ANY,Express,Ambikapur_W,102,0445;1045;1600;2115
RajpurCH_Nawki_D (Chhattisgarh),Ambikapur_Bouripara_I (Chhattisgarh),E,ANY,ANY,ANY,Express,Ambikapur_W,102,0445;1045;1600;2115
Ramanujganj_Wadafnagarrd_D (Chhattisgarh),Ambikapur_Bouripara_I (Chhattisgarh),E,ANY,ANY,ANY,Express,Ambikapur_W,102,0445;1045;1600;2115
Ranka_Godarmana1_D (Jharkhand),Ambikapur_Bouripara_I (Chhattisgarh),E,ANY,ANY,ANY,Express,Ambikapur_W,102,0445;1045;1600;2115
Surajapur_Chandarpur_D (Chhattisgarh),Ambikapur_Bouripara_I (Chhattisgarh),E,ANY,ANY,ANY,Express,Ambikapur_W,102,0445;1045;1600;2115
Wadrafnagar_Ward10_D (Chhattisgarh),Ambikapur_Bouripara_I (Chhattisgarh),E,ANY,ANY,ANY,Express,Ambikapur_W,102,0445;1045;1600;2115
Ambikapur_BramhaRd_D (Chhattisgarh),Ambikapur_Bouripara_I (Chhattisgarh),E,ANY,ANY,ANY,Express,Ambikapur_W,102,0445;1045;1600;2115
Anandapur_Ghasipura_D (Orissa),Kendujhar_Jamunalia_I (Orissa),S,ANY,ANY,ANY,Surface,Kendujhar_E,103,0115;0615;1030;1815
Barbil_Banaikela_D (Orissa),Kendujhar_Jamunalia_I (Orissa),S,ANY,ANY,ANY,Surface,Kendujhar_E,103,0115;0615;1030;1815
Barbil_Rungtacolony_D (Orissa),Kendujhar_Jamunalia_I (Orissa),S,ANY,ANY,ANY,Surface,Kendujhar_E,103,0115;0615;1030;1815
Ghatgaon_Harichandanpur_D (Orissa),Kendujhar_Jamunalia_I (Orissa),S,ANY,ANY,ANY,Surface,Kendujhar_E,103,0115;0615;1030;1815
Jashipur_Padmapur_D (Orissa),Kendujhar_Jamunalia_I (Orissa),S,ANY,ANY,ANY,Surface,Kendujhar_E,103,0115;0615;1030;1815
Karanjia_Ankura_D (Orissa),Kendujhar_Jamunalia_I (Orissa),S,ANY,ANY,ANY,Surface,Kendujhar_E,103,0115;0615;1030;1815
Kendujhar_Govindapur_D (Orissa),Kendujhar_Jamunalia_I (Orissa),S,ANY,ANY,ANY,Surface,Kendujhar_E,103,0115;0615;1030;1815
Kendujhar_Jamunalia_I (Orissa),Kendujhar_Jamunalia_I (Orissa),S,ANY,ANY,ANY,Surface,Kendujhar_E,103,0115;0615;1030;1815
Kendujhar_Jhumpura_D (Orissa),Kendujhar_Jamunalia_I (Orissa),S,ANY,ANY,ANY,Surface,Kendujhar_E,103,0115;0615;1030;1815
Noamundi_HaatGamhariya_D (Jharkhand),Kendujhar_Jamunalia_I (Orissa),S,ANY,ANY,ANY,Surface,Kendujhar_E,103,0115;0615;1030;1815
Noamundi_Toretopa_D (Jharkhand),Kendujhar_Jamunalia_I (Orissa),S,ANY,ANY,ANY,Surface,Kendujhar_E,103,0115;0615;1030;1815
Pallahara_Patabeda_D (Orissa),Kendujhar_Jamunalia_I (Orissa),S,ANY,ANY,ANY,Surface,Kendujhar_E,103,0115;0615;1030;1815
Raruan_Tulasipur_DPP (Orissa),Kendujhar_Jamunalia_I (Orissa),S,ANY,ANY,ANY,Surface,Kendujhar_E,103,0115;0615;1030;1815
Telkoi_GaneshMarket_DPP (Orissa),Kendujhar_Jamunalia_I (Orissa),S,ANY,ANY,ANY,Surface,Kendujhar_E,103,0115;0615;1030;1815
Modinagar_SangamAutoAg_D (Uttar Pradesh),Modinagar_SangamAutoAg_D (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Gurgaon_N,104,0445;1045;1745;2345
Ghanpur_Palakrty_D (Telangana),Warangal_Stambampalli_I (Telangana),S,ANY,ANY,ANY,Surface,Hyderabad_S,105,0715;2345
Jangaon_Batkamakunta_D (Telangana),Warangal_Stambampalli_I (Telangana),S,ANY,ANY,ANY,Surface,Hyderabad_S,105,0715;2345
Mahadevpur_Nallagunta1_D (Telangana),Warangal_Stambampalli_I (Telangana),S,ANY,ANY,ANY,Surface,Hyderabad_S,105,0715;2345
Mulugu_MaharshiClg_D (Telangana),Warangal_Stambampalli_I (Telangana),S,ANY,ANY,ANY,Surface,Hyderabad_S,105,0715;2345
Narsampet_PakhalRoad_D (Telangana),Warangal_Stambampalli_I (Telangana),S,ANY,ANY,ANY,Surface,Hyderabad_S,105,0715;2345
Parkal_SrinivasaColony_D (Telangana),Warangal_Stambampalli_I (Telangana),S,ANY,ANY,ANY,Surface,Hyderabad_S,105,0715;2345
Rayaparthi_Busstand_D (Telangana),Warangal_Stambampalli_I (Telangana),S,ANY,ANY,ANY,Surface,Hyderabad_S,105,0715;2345
Tadvai_Eturnagaram1_D (Telangana),Warangal_Stambampalli_I (Telangana),S,ANY,ANY,ANY,Surface,Hyderabad_S,105,0715;2345
Warangal_Ambedkarnagar_D (Telangana),Warangal_Stambampalli_I (Telangana),S,ANY,ANY,ANY,Surface,Hyderabad_S,105,0715;2345
Warangal_Bheemaram_D (Telangana),Warangal_Stambampalli_I (Telangana),S,ANY,ANY,ANY,Surface,Hyderabad_S,105,0715;2345
Warangal_Stambampalli2_D (Telangana),Warangal_Stambampalli_I (Telangana),S,ANY,ANY,ANY,Surface,Hyderabad_S,105,0715;2345
Warangal_Stambampalli_I (Telangana),Warangal_Stambampalli_I (Telangana),S,ANY,ANY,ANY,Surface,Hyderabad_S,105,0715;2345
Warangal_Vada_D (Telangana),Warangal_Stambampalli_I (Telangana),S,ANY,ANY,ANY,Surface,Hyderabad_S,105,0715;2345
Bhupalpally_ManjoorNgr_D (Telangana),Warangal_Stambampalli_I (Telangana),S,ANY,ANY,ANY,Surface,Hyderabad_S,105,0715;2345
Gudur_Kesamudram_D (Telangana),Warangal_Stambampalli_I (Telangana),S,ANY,ANY,ANY,Surface,Hyderabad_S,105,0715;2345
Warangal_Madikonda_D (Telangana),Warangal_Stambampalli_I (Telangana),S,ANY,ANY,ANY,Surface,Hyderabad_S,105,0715;2345
Warangal_Gopalapuram_D (Telangana),Warangal_Stambampalli_I (Telangana),S,ANY,ANY,ANY,Surface,Hyderabad_S,105,0715;2345
Tadvai_Eturnagaram2_D (Telangana),Warangal_Stambampalli_I (Telangana),S,ANY,ANY,ANY,Surface,Hyderabad_S,105,0715;2345
Khaga_SangrampurSani_D (Uttar Pradesh),Khaga_SangrampurSani_D (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Allahabad_N,106,0445;1245;2045
Kanpur_RatanpurColony_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Unnao_Shekhpur_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Kanpur_BhawaniNagar_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Kanpur_Keshavpuram2_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Kanpur_AcharyaNagar_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Auraiya_DibiyapurRoad_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Kanpur_Aramex_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Hardoi_BawanRoad_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Kanpur_DarshanPurwa_C (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Kanpur_Bidhnu_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Kanpur_Bidhnu2_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Kanpur_NewAzadNagar_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Akbarpur_NationalHospital_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Ambujnagar_Narwal_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
AmbujNagar_ShvrjprRd_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Baberu_AttaraRoad_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Fatehpur_Gandhinagar_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Fatehpur_Maswani_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
HamirpurUP_Maudaha_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
HamirpurUP_YamunaBdg_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Hardoi_Harpalpur_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Jalaun_Madhogarh_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Jalaun_Sengarcol_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Kannauj_Kazitola_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Kannauj_Kinaura_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Kanpur_Indiranagar_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Kanpur_JawaharNagar_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Kanpur_Kataraghan_H (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Kanpur_NewTransportNgr_L (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Kanpur_Rania1_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Kanpur_Shivrajpur_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Konch_Central_D_2 (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Madhoganj_BaghuliRd_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Muskara_KaliMataM_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Orai_Ajnari_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Pihani_AmbedkarNagar_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Pukhrayan_Ganeshganj_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Rasulabad_ShastriNgr_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Unnao_Haibatpur_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Unnao_KulhaBagha_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Ghatampur_KusmandaNagar_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Pukhrayan_Bhognipur_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Kanpur_NauraiyaKhera_RC (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Banda_Pailani_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Kanpur_Chakeri_L (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Kanpur_Barra8_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Auraiya_Sikandra_D (Uttar Pradesh),Kanpur_Kataraghan_H (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Kanpur_N,107,0115;1030
Khatauli_GTRoad_D (Uttar Pradesh),Khatauli_GTRoad_D (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Meerut_N,108,0545;1345;2145
Delhi_Mukundpur_D (Delhi),Delhi_Mukundpur_D (Delhi),ANY,ANY,ANY,ANY,Surface,Delhi_N,109,0015;0545;1345;2045
Jaipur_Gopalbari2_C (Rajasthan),Jaipur_Gopalbari2_C (Rajasthan),ANY,ANY,ANY,ANY,Surface,Jaipur_S,110,1045
SarayAnkil_Fkrbd_D (Uttar Pradesh),SarayAnkil_Fkrbd_D (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Allahabad_N,111,0445;1245;2045
Amethi_HardevNagar_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Barabanki_GayasNagar_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Barabanki_Pyaranpur_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Dariyabad_MathuraNagar_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Gauriganj_Jais_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Haidargarh_Bhatkhera_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Jagdishpur_Khaudiya_DPP (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Lucknow_AishBagh_C (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Lucknow_Barabankimati_L (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Lucknow_Bhaisamau_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Lucknow_Bhokapur_GW (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Lucknow_Bhokapur_L (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Lucknow_Central_D_7 (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Lucknow_Chinhat_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Lucknow_Kakori_L (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Lucknow_Mohibullapur_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Lucknow_NewHaidarganj_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Lucknow_Takrohi_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Maholi_Urdauli_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Malihabad_Mirzaganj_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Mishrikh_Naimishrnya_DPP (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Miyanganj_Bangarmau_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Miyanganj_FurkanMarket_DPP (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Raebareli_NarayanNagar_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Ramnagar_Burhwal_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Salon_Aunasadara_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Sandila_SubabDPP_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Sidhauli_Rmdna_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Sultanpur_AyodhyaRd_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Unnao_Nawabganj_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Lucknow_RamgarhColony_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Lucknow_GomtiNagar1_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Lucknow_Digoi_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Jagdishpur_Niyawa_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
FatehpurUP_Rampur_DPP (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Sitapur_Lachimanpur_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Lucknow_AishBagh_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Lucknow_Bhokapur_R (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Lucknow_Natkur_R (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Lucknow_Mohanlalganj_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Lucknow_JankipuramGarden_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Lucknow_TriveniNagar_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
FatehpurUP_Bamnitola_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Lucknow_Mahanagar1_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Lucknow_NarpatKheraP_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Lucknow_Rajnikhand_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Lucknow_Sarsawan1_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Lucknow_VinmrKhnd_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Lucknow_IndraNagar_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Lucknow_Saadatganj_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Bacchawaran_LalganjRd_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Lucknow_Banthara_D (Uttar Pradesh),Lucknow_Bhokapur_GW (Uttar Pradesh),ANY,ANY,ANY,ANY,Surface,Lucknow_N,112,0445;2345
Leh_Saboo_DPP (Ladakh),Leh_Saboo_DPP (Ladakh),E,ANY,ANY,ANY,Express,Leh_N,113,0445;1045;1600;2115
Dehradun_Clement_D (Uttarakhand),Dehradun_Badowala_H (Uttarakhand),ANY,ANY,ANY,ANY,Surface,Sonipat_N,114,745
Dehradun_Selakui1_D (Uttarakhand),Dehradun_Badowala_H (Uttarakhand),ANY,ANY,ANY,ANY,Surface,Sonipat_N,114,745
Dehradun_Ladpur_D (Uttarakhand),Dehradun_Badowala_H (Uttarakhand),ANY,ANY,ANY,ANY,Surface,Sonipat_N,114,745
